,recID,artistName,trackTitle,trackID,popularity,genre,danceability,valence,durationSec,popularity,longitude,latitude
178,752829,Hot Water Music,A Clear Line,3Q8HjyAS93U1dUXCYXHkDm,10,emo,0.308999985,0.406,194.52,0.45485535,-82.32318,29.65195
179,861021,Goatwhore,A Closure in Infinity,1tsPtZ7GHkdEkTqFAlhnn8,5,black-metal,0.164000005,0.0712,225.027,0.429689629,-90.07771,29.95369
180,998078,Aborted,A Cold Logistic Slaughter,6dKhqd7ldW2llqAlF5C9t5,15,death-metal,0.479999989,0.414,133.107,0.467995294,4.47684,50.50101
181,1106747,Tito Gomez,A Colombia Entera,3BbIvQO52fjZo9h0qE7Rb9,19,salsa,0.833999991,0.878,335.933,0.366370535,-66.42889,18.22328
182,1366109,Wildstylez,A Complex Situation,7wEnEMsDOC7pkSTfETkdmq,27,hardstyle,0.643999994,0.304,344,0.387375065,5.32986,52.1082
183,1123537,Limbonic Art,A Cosmic Funeral Of Memories,3WUZmdaoL7uy7Oe7PRJGyK,14,black-metal,0.217999995,0.0374,458.773,0.443334894,10.22291,59.13349
184,1079603,Coldworker,A Custom-Made Hell,5D2vA9pzMGqPXR2vwN0cZ0,1,grindcore,0.172000006,0.0388,181.547,0.407690518,15.21751,59.27074
185,1237650,Foxy Shazam,A Dangerous Man,75NU6g1kLweeZxwDHxOKoK,27,piano,0.49000001,0.482,186.12,0.451404355,-76.86731,39.20916
186,1026247,Johnny Truant,A Day In The Death,0wt0chLPjwvbprgsCdM74o,3,metalcore,0.282000005,0.296,314.933,0.449015286,-0.13449,50.82821
187,648858,Wes Montgomery,A Day In The Life,7wdbe4YaeVCU0NXSqPFvlc,5,guitar,0.479000002,0.354,354.973,0.408787122,-86.14996,39.76691
188,1231010,Cassandra Wilson,A Day In The Life Of A Fool,66MLFCFFS7yBUwG6AzKgOw,25,jazz,0.595000029,0.245,296.28,0.480715874,-90.18049,32.29869
189,1301383,Michal Urbaniak,A Day In The Park,6cMFS1jsjtjbH95U81oeVJ,31,jazz,0.467999995,0.327,236.213,0.391269439,-74.00712,40.71455
190,1089764,Roy Hargrove,A Day In Vienna,0gsZr1CzVLU2MPIMkudAjn,21,jazz,0.547999978,0.41,327.52,0.453704245,-97.1495,31.57182
191,1190486,Jay Brannan,A Death Waltz,7sAADNWfv6pjLrKY1mHmxH,7,acoustic,0.59799999,0.543,235.533,0.444946628,-74.00712,40.71455
192,65524,Del Reeves,A Dime At A Time,5znfepOfskvUTiDDp08OCH,44,country,0.535000026,0.786,125.133,0.314575784,-81.12129,36.5059
193,836581,Juanes,A Dios Le Pido,129lYDVKnWtlJc2PZJviuA,70,pop,0.672999978,0.94,205.373,0.549761225,-75.59028,6.23651
194,803610,The Lucksmiths,A Downside To The Upstairs,3sW9LlXZBXDm1BlrC78xTh,0,club,0.467000008,0.868,213.16,0.458207544,133.39311,-24.9162
195,639405,Braid,A Dozen Roses,6VASheKC29Ft0eRVhbA8Pf,2,emo,0.425000012,0.283,251.773,0.414634357,-88.20449,40.11727
196,922246,Keri Noble,A Dream About You,0celQdq97HfzQAHadHQYXg,3,acoustic,0.633000016,0.115,234.067,0.374366214,-97.32925,32.74863
197,354740,The Marcels,A Fallen Tear,16qSLxDbZwPhzigPU4uYaP,2,rock-n-roll,0.363999993,0.416,158.96,0.406456474,-79.99745,40.43831
198,813060,Midtown,A Faulty Foundation,3y0wQDfdOv64qYefKLgvPo,19,emo,0.481000006,0.447,163.48,0.492340743,-74.72671,40.14323
199,922650,Hugh Masekela,A Felicidade,1MV7UqvlYeGA130LCeBR4g,10,afrobeat,0.529999971,0.131,612.64,0.502112524,28.04003,-26.20494
200,1133257,Emmure,A Fist Fight With Dick Tracy,1ysqLxvVnAav5rLe6wWK7D,12,death-metal,0.289999992,0.169,178.36,0.515892716,-73.83168,40.7038
201,752534,Hot Water Music,A Flight and a Crash,6Pl7sPfAVxWogm9FjzF3ej,30,emo,0.460999995,0.389,128.12,0.45485535,-82.32318,29.65195
202,1302111,Vince Guaraldi Trio,A Flower Is A Lovesome Thing,40dkGkXlOnvj75cbXGvjRf,16,jazz,0.500999987,0.0395,340.653,0.414892612,-122.42005,37.77916
203,9215,Dave Brubeck,A Foggy Day,10hZeBpab5S5SacDsHxa99,11,classical,0.442000002,0.206,190.547,0.417850392,-122.42005,37.77916
204,465091,The Cure,A Forest,2NIOmK8H7mVQq1aGd4GUga,19,punk-rock,0.633000016,0.421,354.933,0.578993549,-0.18703,51.11655
205,1079643,Cretin,A Fowl Fetish,44BZ8C1CTTMjjA5rBUPb4G,1,grindcore,0.137999997,0.0324,102.32,0.341295223,-121.94345,37.87869
206,1132974,Despised Icon,A Fractured Hand,5pHQT5QluvuWapNO9GacDB,25,death-metal,0.333999991,0.292,275.427,0.501451939,-73.55439,45.51228
207,1141354,Piebald,A Friend of Mine,7LmDDIFV4hZTGyMLX6Lm16,3,emo,0.379999995,0.536,154.733,0.402461771,-71.13649,42.65356
208,203322,Joe Arroyo,A Fulana,2pURIQJgLH9KGzjYWw4r22,17,salsa,0.702000022,0.831,215.56,0.382943666,-75.5057,10.38706
209,1345520,Whitechapel,A Future Corrupt,1kb8KjlSonW0Aej7Nhbi1S,21,death-metal,0.379000008,0.275,177.227,0.4905357,-83.92091,35.96049
210,576231,Ivete Sangalo,A Galera,5OnKqJslKkNC41FGHcmQ0p,29,samba,0.606000006,0.927,113.432,0.550169943,-38.50456,-12.97002
211,1094628,Lisa Lynne,A Gentle Place,2edS2cBkRC2yKPUQYMA0TC,6,new-age,0.419999987,0.179,302.44,0.420937755,-118.24532,34.05349
212,1304495,Memphis May Fire,A Giant In a Giants World,5e73KsnM6Wr4CC94vi2GxG,20,metalcore,0.495999992,0.334,193.987,0.496233301,-119.01886,35.36696
213,407611,The Smithereens,A Girl Like You,5Qhw8k861f82bnYGwuV7rx,9,power-pop,0.58099997,0.894,277.88,0.405014695,-74.21956,40.57885
214,1062477,Cory Branan,A Girl Named GO,3tMcJyvHr36pmDj7XeuNB0,19,country,0.31099999,0.962,163.08,0.378035962,-90.00485,34.98794
215,1064521,Norma Jean,A Grand Scene For A Color Film,4aI87vAjRPEzJPB26HRWzw,28,death-metal,0.280000001,0.233,204,0.639558549,-79.57064,40.41307
216,1263954,Ochre,A Great Wave,2oCusQ6d9QgCrYsoaHLZoF,7,ambient,0.541999996,0.644,336.491,0.46149775,-1.97406,52.88356
217,1122143,Falling Up,A Guide To Marine Life,59jrhdBUhOhVXO520an5J5,31,alt-rock,0.533999979,0.164,243.08,0.461807897,-123.10776,44.63548
218,1007395,M83,A Guitar And A Heart,4d20POu3MAqdNa20OFS6yy,18,french,0.342999995,0.0405,286.2,0.507115549,7.12123,43.58015
219,1387667,Charlie Gracie,A Heart Like A Rock,1MTmLtyx4X12vIyQeqHXh9,3,rock-n-roll,0.653999984,0.641,162,0.343661047,-75.16237,39.95227
220,1203373,For Today,A Higher Standard,4jO9pN6yvJqDilODIbflUb,14,death-metal,0.287,0.363,341.48,0.591604499,-96.42094,42.49981
221,1270175,Stephen Lynch,A History Lesson,0QLlA9KSdKeFAL9wJPTGAe,23,comedy,0.718999982,0.578,152.667,0.447648429,-74.00712,40.71455
222,796336,Anna Waronker,A Hollow Daze,4a7mfsFKIkWwJ5cvBNWkSP,0,acoustic,0.720000029,0.557,218.267,0.376499432,-118.24532,34.05349
223,943352,Sleepytime Gorilla Museum,A Hymn To The Morning Star,08sb8PsZQ2IlY4r5wpLDq5,22,funk,0.244000003,0.0932,340.307,0.408224529,-122.27302,37.80506
224,749421,Desmond Dekker,A It Mek,2xJRf8M2iTZPovWfqVJCud,10,dub,0.626999974,0.838,142.8,0.442683188,-76.79731,18.01571
225,291513,Jim Chappell,A Job Well Done,161IP9xb8SB2ELrrsPL61a,4,new-age,0.261000007,0.153,187,0.361509802,-95.84502,37.16793
226,659867,Karunesh,A Jorney Of The Heart,1wLm9HLLGrLNLqp4vdQ3HL,17,new-age,0.52700001,0.133,395.427,0.398609442,-122.42005,37.77916
227,787875,Belvedere,A Juxtaposition of Action and Reason,7uvjsjluQTXjfvmuOCgHzg,18,ska,0.224999994,0.42,134.479,0.372204551,-114.06317,51.04521
228,996686,Fischerspooner,A Kick In The Teeth,2JzXWJNXSRoUOgzVG1vauQ,27,dance,0.558000028,0.251,261.307,0.51506914,-74.00712,40.71455
229,906669,Arab On Radar,A Kidney Problem,6BVS3qquo2q1PL5DNT4K98,9,punk-rock,0.236000001,0.565,120.12,0.36138345,-72.07074,41.35484
230,986681,Sing-Sing,A Kind of Love,28zl37fRlA5DUCvDnYpKuC,1,acoustic,0.536000013,0.109,253.347,0.326407889,-81.25446,43.00579
231,1289774,Larry Sparks,A King For Me,209dQjHyTww1O0BByo26aT,7,gospel,0.479999989,0.62,235.507,0.358658891,-84.20951,39.43343
232,348462,Mario Lanza,A Kiss,5L2R8BPdF2A2wL6bnPVNT8,4,opera,0.213,0.204,195.92,0.402643686,-75.16237,39.95227
233,961861,Paul Cardall,A Kiss Of The Sunlight,2jCaKDzGDgO1K46M4IaAlk,3,new-age,0.298000008,0.102,224.147,0.392393714,-111.54732,39.49974
234,773527,Will Ackerman,A Koan From Hugh,78kRwr9eSHvYfaoJVrtyE4,10,new-age,0.326000005,0.194,128.627,0.387081084,10.45415,51.16418
235,913673,Ska-P,A La Mierda,1X1DDNQta8u4EuIlhaYkc4,28,ska,0.606999993,0.483,247.173,0.490460187,-3.70577,40.4203
236,1458708,Bobby Vee,A Letter From Betty,514dJooiPZvtIHrpYSDgK6,5,rock-n-roll,0.402999997,0.823,150.24,0.395247623,-96.78176,46.87591
237,769087,Boy Hits Car,A Letter From Prison,1QTsVKHtwTie4m7p2GcVQv,16,industrial,0.368000001,0.296,187.093,0.395394507,-118.24532,34.05349
238,748217,The Chi-Lites,A Letter To Myself,0xVAJY25FZymnMJJHZxBb5,15,disco,0.460000008,0.377,312.373,0.403000799,-87.63241,41.88415
239,1120886,Calle 13,A Limpiar El Sucio,66BiFRIcXMTc1zxbU3Sh9a,16,afrobeat,0.617999971,0.896,253.427,0.497974129,-66.42889,18.22328
240,757723,The Mooney Suzuki,A Little Bit of Love,60vJFoviBt3tIllVsFKAn0,0,garage,0.138999999,0.154,183.787,0.37351736,-74.00712,40.71455
241,1062525,The Be Good Tanyas,A Little Blues,3S1tZkTzoX4d94HhKw5fJB,23,country,0.305000007,0.777,162.227,0.45928732,-123.11403,49.26044
242,555217,Jens Lekman,A Little Lost,4Hk8ToSz50LU1K71vqUdEt,14,goth,0.510999978,0.305,209.507,0.464073901,11.96689,57.70133
243,862621,DJ Icey,A Little Louder,52aI4x3rhvy772O5WAxTxm,3,breakbeat,0.745000005,0.568,298.773,0.433126588,-81.54106,27.9758
244,180221,Jill Scott,A Long Walk,27uPNxwEtdh5QgCyfgwgu6,14,funk,0.651000023,0.309,277.827,0.530315151,-75.16237,39.95227
245,960342,Eighteen Visions,A Long Way Home,7obtAOihHBDBtfHrsxOqjt,10,metalcore,0.289000005,0.129,153.133,0.440107997,-117.76505,33.6671
246,473858,Los Rodriguez,A Los Ojos,5KYq5EviCLuDuVdHchrBpy,12,spanish,0.513999999,0.831,236.96,0.396169164,-63.58481,-37.0907
247,1091533,Bring Me The Horizon,A Lot Like Vegas,21yqbVJHogOrhHpYCr22gu,36,metal,0.246999994,0.232,129.88,0.574313445,-1.46454,53.38311
248,814408,The Avett Brothers,A Lot of Moving,7sHwrDOLzeEK5Nypb3nemF,18,folk,0.611000001,0.775,143.227,0.564688526,-77.38023,35.6072
249,1065506,Jimpster,A Love Like This,6G2V0vfCYKkM0hvQidW3PL,11,deep-house,0.81099999,0.529,374.813,0.430741751,-2.23218,54.31392
250,995508,Emmylou Harris,A Love That Will Never Grow Old,6Z5QzOYSp70vXbzayn6xf3,31,country,0.456,0.185,200.92,0.475071606,-86.8115,33.52029
251,626538,Lee Dorsey,A Lover Was Born,7KtjFntAETV1dTHztkg2ZF,29,blues,0.774999976,0.926,174.6,0.389272159,-90.07771,29.95369
252,1205874,Source Direct,A Made Up Sound,1cTcwVLhaNBH84EUwegZOd,33,drum-and-bass,0.726000011,0.258,384.893,0.378606392,-0.33775,51.75318
253,947403,Mephisto Walz,A Magic Bag,0oywDcOA6VmBgC0tjpyqDB,4,goth,0.333000004,0.193,274.733,0.403672542,-118.24532,34.05349
254,666484,Broadcast,A Man For Atlantis,2zut0HsBLVfu4sdHiF5K9S,3,psych-rock,0.501999974,0.121,194.893,0.467885511,-1.9086,52.47859
255,1056602,The Who,A Man In A Purple Dress,3Dp8wTn3wSorPkvLjknKk8,18,blues,0.714999974,0.325,254.96,0.632841854,-1.97406,52.88356
256,1035465,The Cure,A Man Inside My Mouth,3qlqAUEoapFl3k1JbCw4Xu,18,punk,0.713,0.896,187.373,0.578993549,-0.18703,51.11655
257,555333,Jens Lekman,A Man Walks Into A Bar,35euGsrMWdACqkgw9o0bPY,10,goth,0.57099998,0.352,260.92,0.464073901,11.96689,57.70133
258,1094924,Patrizio Buanne,A Man Without Love,6Q2Mqz8Pv3iDfwJcKlbi5Y,30,opera,0.558000028,0.451,204.667,0.42675717,14.25185,40.8399
259,789305,Shawn Colvin,A Matter Of Minutes,4oEMjy8f9NHieJmW56LUgR,6,songwriter,0.587000012,0.333,307,0.446732968,-96.92803,42.78668
260,300094,Maelo Ruiz,A Media Luz,41MCArPxr9RGJLn70GrcWM,12,salsa,0.750999987,0.815,255.693,0.549263522,-73.85678,40.85715
261,626649,Lee Dorsey,A Mellow Good Time,79sQs5Mb1EE4xzxH1WBR70,27,blues,0.58099997,0.918,134.76,0.389272159,-90.07771,29.95369
262,1133673,Aborted,A Methodical Overture,2jCkwQ1axWL3hmMVnXAcIF,8,death-metal,0.261999995,0.272,204.693,0.467995294,4.47684,50.50101
263,203095,Joe Arroyo,A Mi Dios Todo Le Debo,4XTWlvYP5JmcNlYIVXw02i,32,salsa,0.721000016,0.967,295.453,0.382943666,-75.5057,10.38706
264,1225487,Lil Wayne,A Milli,6ScJMrlpiLfZUGtWp4QIVt,69,hip-hop,0.674000025,0.773,221.84,0.817584013,-90.07771,29.95369
265,669673,Vic Dana,A Million And One,7qykdbkxp5BN1EBpRdOLfs,33,rock-n-roll,0.335999995,0.43,149.88,0.381838541,-78.87846,42.88544
266,736188,Vaughan Penn,A Million Angels,3MtxFASuZW1G1adM1iQj3F,0,acoustic,0.651000023,0.661,356.853,0.351798735,-95.84502,37.16793
267,72816,BT,A Million Stars,7lm2gNg21jD3EUauogGieZ,15,edm,0.545000017,0.207,225,0.512226738,-102.4102,34.23294
268,897519,Kevin Kern,A Million Stars,2ho9mUSYUUBckwpHce57cj,15,new-age,0.382999986,0.0629,246.867,0.407373124,-122.42005,37.77916
269,893108,Will Downing,A Million Ways,79BnFthWU9DYclWTxb1rZS,38,jazz,0.59799999,0.554,235.533,0.501423181,-74.00712,40.71455
270,805641,Victoria Beckham,A Mind Of Its Own,6pOnHnn8sBs03CmYogpw3y,28,dance,0.577000022,0.551,231.973,0.366952381,-0.09201,51.70973
271,1171573,Os Mutantes,A Minha Menina,5dFFHRohWX0XMqMsl7vLWt,9,psych-rock,0.358999997,0.545,280.88,0.472799984,-54.38783,-14.24292
272,1371883,God Module,A Minute To Midnight,4iAFXpK8SorISL3izoqvhJ,7,industrial,0.648000002,0.33,288.347,0.48978266,-81.54106,27.9758
273,957557,Arturo Sandoval,A Mis Abuelos,3DFLJBhatFhTX17PTzfzAk,17,jazz,0.602999985,0.238,324.133,0.392667752,-82.7603,22.81751
274,922518,Sing-Sing,A Modern Girl,63ti8DowdwvnGpLeD8idh8,0,acoustic,0.556999981,0.513,227,0.326407889,-81.25446,43.00579
275,1168299,Leona Lewis,A Moment Like This,5i9UKSttY3V7x9OnYZsMBX,54,pop,0.261000007,0.167,257.293,0.602637393,-0.12714,51.50632
276,1393233,Sick Of It All,A Month Of Sundays,1DUgKc5k6ElCVbgt7Fx3zH,9,ska,0.275999993,0.258,154.68,0.42080185,-74.00712,40.71455
277,1116112,Death Breath,A Morbid Mind,0VKp7kmWmbauDvfAshPl1A,9,swedish,0.221000001,0.206,234.173,0.401848494,17.55142,62.19845
278,412158,La Sonora Dinamita,A Mover La Colita,3m4YfWRb6nekzM4GRAJIfW,24,salsa,0.792999983,0.803,209.573,0.380290641,-72.95853,4.11641
279,869183,On Broken Wings,A Movie Kind of Life,2qGvqzFWb3Es5ViGu2iAsH,12,death-metal,0.259000003,0.401,219.747,0.377982603,-71.08868,42.31256
280,739548,Lou Rawls,A Natural Man,1UhY3dJlChFoC9dOkD4ZzO,43,blues,0.764999986,0.893,221.96,0.467842585,-87.63241,41.88415
281,1014665,Earl Klugh,A Natural Thing,1WufvzQBNDbNxMiyJIc9uP,24,guitar,0.352999985,0.426,177.147,0.443281468,-83.04792,42.33168
282,1147267,Xandria,A New Age,3x5BtoqkIV0GretJZQIPzD,14,german,0.563000023,0.525,217.893,0.440353483,8.53317,52.02297
283,832778,Good Charlotte,A New Beginning,6DQ5GjRhrJsbfxFv6MicDM,34,metal,0.324999988,0.0471,108.6,0.659443768,-76.90246,38.6157
284,1148716,The Tough Alliance,A New Chance,02Vj3ynTCoO4AANlI9Htbb,15,goth,0.597000003,0.905,274.12,0.426898119,11.96689,57.70133
285,1203478,Knights Of The Abyss,A New Darkened Faith,0VLURQVHclVPcxHtKF0HuY,11,death-metal,0.523000002,0.23,243.8,0.479957008,-74.00712,40.71455
286,752653,Further Seems Forever,A New Desert Life,1bEsGx9oM5PM2xIFOmx0PN,14,emo,0.347000003,0.943,532.907,0.467226631,-80.12522,26.23145
287,961867,Michael Whalen,A New Heart,0njfH34AwNipQg7tquZSHP,4,new-age,0.573000014,0.0318,317.787,0.360744984,-74.00712,40.71455
288,911811,Linda Eder,A New Life,6SgMfo2c916pw0NOvl3PoB,7,show-tunes,0.192000002,0.0946,276.507,0.362736015,-94.20069,46.35316
289,612894,Screeching Weasel,A New Tomorrow,778pGUaUgpJEyKCBld8d5j,13,power-pop,0.374000013,0.335,229.947,0.440145262,-87.63241,41.88415
290,1009874,Sir Douglas Quintet,A Nice Song,0E9YBeDj1EAEZ77eEciUjF,2,garage,0.375999987,0.666,175.693,0.378942772,-98.49462,29.42449
291,35367,Charlie Parker,A Night In Tunisia,2PlRiYiKzfoiKpSsjIsaJj,17,jazz,0.412999988,0.589,454.32,0.546842589,-94.62682,39.11338
292,769895,Poncho Sanchez,A Night In Tunisia,5wRMcNaW1pCQjBIAw7ZY5t,28,jazz,0.614000022,0.817,247.693,0.373552391,-99.502,27.53092
293,637500,Kid Koala,A Night at The Nufonia,3lfuZCqVzMycGQU1UTXibi,11,electro,0.723999977,0.712,233.653,0.476873585,-123.11403,49.26044
294,1290730,Theatre Of Tragedy,A Nine Days Wonder,05FA566QVZn0q3lekLCWBW,11,goth,0.367000014,0.137,317.667,0.562743832,5.73079,58.97083
295,128302,Mark Fry,A Norman Soldier,6BpdZJRjsBNJERljEegMpf,34,folk,0.569000006,0.929,142.362,0.433348934,-2.23218,54.31392
296,1233864,Destroy The Runner,A Novel Of War,5leJWyLClV1TS8oyvPHiqQ,9,metalcore,0.247999996,0.405,168.88,0.515080002,-117.16172,32.71568
297,751427,Solvent,A Panel Of Experts,1JT3SDIIHlDf698uu6YjFb,11,electro,0.768999994,0.51,293.267,0.379317012,-79.38533,43.64856
298,645174,Jacky Terrasson,A Paris,4UsVAmkeeWhxAp942wC8am,12,german,0.421999991,0.146,532.627,0.456568766,13.37698,52.51607
299,1267804,Jazz Liberatorz,A Paris,3QmhFzSVGJCYfsMugvaUMP,44,chill,0.795000017,0.625,116.507,0.457571304,-79.35041,34.73623
300,1268264,Yppah,A Parking Lot Carnival,5h7sleGDH6MEsGieCcd78t,10,chill,0.331999987,0.223,250.293,0.468675519,-95.36978,29.76045
301,1290934,Burnt By The Sun,A Party To The Unsound Method,20qbIhOGNaRO6M3ae7uTFX,4,grindcore,0.246000007,0.22,241.573,0.440762052,-74.13107,40.44181
302,923378,Elliott Smith,A Passing Feeling,7d5u67pM8gYu4XZfx1jUSB,28,alt-rock,0.368000001,0.16,212.04,0.51327421,-95.93995,41.26069
303,1065051,Into Eternity,A Past Beyond Memory,3Wg9BDahN3lJv2oBYRqtQq,10,death-metal,0.291999996,0.377,218.253,0.510637895,-98.30897,56.95468
304,1027247,David Lanz,A Path With Heart,7hnX3f3IGAQagFb5wHYTU9,15,new-age,0.465000004,0.181,191.36,0.403530129,-77.029,38.8991
305,1233819,Destroy The Runner,A Pathetic Psalm,2tkXYoeNoONdzfrnpAwvHS,11,metalcore,0.377000004,0.337,239.453,0.515080002,-117.16172,32.71568
306,1004872,Houston Calls,A Pen and a Piece of Mind,3kzjfePrz1s9CzMSsBjkXB,15,emo,0.54400003,0.781,193.133,0.314595467,-74.52772,40.91188
307,354351,Frankie Avalon,A Perfect Love,1OnzfZTZGZPjayArD35MFZ,14,rock-n-roll,0.541000009,0.613,141.01,0.395115589,-75.16237,39.95227
308,1386517,The Classic Crime,A Perfect Voice,27w1fSgVzuvsMdPSC0ZetJ,17,punk-rock,0.275999993,0.517,170.293,0.615347274,-122.32944,47.60356
309,1142247,Phosphorescent,A Picture Of Our Torn Up Praise,6yzKuefDLCmktpNjMitLxF,25,folk,0.214000002,0.255,197.013,0.453670491,-83.37325,33.95813
310,1152749,Scary Kids Scaring Kids,A Pistol To My Temple,6hjukHMiwqukCOEEaBsipk,33,hardcore,0.477999985,0.35,237.013,0.528284971,-111.78976,33.32904
311,1075974,The RH Factor,A Place,4TDJDzVmHtyVjwALvjM4jX,17,funk,0.796999991,0.693,262.76,0.435438613,-97.1495,31.57182
312,567639,Nana Mouskouri,A Place In My Heart,0iLg6ylYZQU4x7VaCrKrPm,5,opera,0.52700001,0.684,200.147,0.387186147,23.73641,37.97615
313,659891,Paul Cardall,A Poor Wayfaring Man Of Grief,7yztJR0XOuu8Y6PihoaO6p,6,new-age,0.335999995,0.0901,168.36,0.392393714,-111.54732,39.49974
314,1133378,See You Next Tuesday,A Portable Death Ray and a Sterile Claw Hammer,71M34BdLve1QsUBCq0PwXy,10,death-metal,0.243000001,0.0373,99.88,0.449901362,-83.88491,43.59527
315,1219215,Daylight Dies,A Portrait In White,3kP8q9UOniJwnmBckYB2y7,9,goth,0.432000011,0.0852,302.853,0.406135492,-78.64267,35.78551
316,554978,Jens Lekman,A Postcard to Nina,2RKPrJElcumkY3XEw8ShMF,34,goth,0.382999986,0.473,300.573,0.464073901,11.96689,57.70133
317,1133621,My Bitter End,A Proper Sendoff,5zszbv9qeHSXU2m9FoR83L,6,death-metal,0.263999999,0.134,348.373,0.356084839,-74.42248,41.44556
318,1193627,Absu,A Quest Into The 77th Novel,4mZoSnOIowHkMuE1Rwp5ib,8,black-metal,0.155000001,0.223,348.16,0.39629674,-96.7954,32.77815
319,1229474,Aesthetic Perfection,A Quiet Anthem,0CKPWQtWDepbkVkO67RkBn,14,industrial,0.606000006,0.286,320.92,0.426718696,-118.24532,34.05349
320,1014143,Clarence Reid,A Real Woman,2MUClMfcCQbG95GLq2ylWJ,3,groove,0.68900001,0.96,154.346,0.327163228,-83.35503,32.38633
321,1259975,Squarepusher,A Real Woman,676CVc0K76bza4QNBXfv9w,7,trip-hop,0.586000025,0.759,183.813,0.486950474,0.47791,51.73569
322,1161998,A Skylit Drive,A Reason For Broken Wings,47N7tAV0SrLUtfxGoU8vlO,28,metal,0.213,0.334,267.56,0.556910568,-119.27023,37.27188
323,991043,General Midi,A Recording,6eEAlP26Jq4uROylIfvTIG,2,breakbeat,0.522000015,0.512,288.224,0.397170822,-2.59143,51.45366
324,638945,Cursive,A Red So Deep,0r6V1hnouffGSEshEMYMMV,24,emo,0.321999997,0.438,280.267,0.527317238,-95.93995,41.26069
325,986245,The Perishers,A Reminder,0dcvPcs1eiHP5MCg4xf1Cf,9,acoustic,0.405000001,0.367,228.707,0.490651541,135.70743,35.00476
326,1171775,The Zombies,A Rose For Emily,0eQMnzPKi249DqQSribRMd,8,psych-rock,0.597000003,0.697,139.093,0.3612241,-0.23396,51.76102
327,1212521,Murder By Death,A Second Opinion,26HOmkuPkjQNeeVfwqfhWe,25,folk,0.340000004,0.194,199.48,0.508309572,-86.53424,39.16659
328,773428,Kevin Kern,A Secret Grove,2CB74Ev8zrwxQhkoDlTpkA,18,new-age,0.545000017,0.141,315.92,0.407373124,-122.42005,37.77916
329,1164227,Gandalf,A Seed Dreaming Inside,7IrgdIG5PLosuNgcDaX2V8,25,new-age,0.377000004,0.0633,387.12,0.40560176,13.34577,47.69651
330,639266,Kind of Like Spitting,A Shaggy Dog Shames its Owner,1vIWc1OJhsIkGIaY4ydllm,5,emo,0.287,0.207,353.04,0.373810441,-122.67563,45.51179
331,1193184,Absu,A Shield With An Iron Face,0z5nSLeEVfMEcNOpC5INGj,27,black-metal,0.308999985,0.237,202.467,0.39629674,-96.7954,32.77815
332,1211708,Houston Calls,A Shot In The Dark,25AZyDFbdSw3nhUtKHCb43,8,emo,0.625,0.699,198.147,0.314595467,-74.52772,40.91188
333,1055112,Robin Guthrie,A Sigh Across The Ocean,4B6ogqXO8BrTlu7ZrkTlhb,3,ambient,0.085600004,0.036,247.347,0.400233323,-3.76654,55.99574
334,939455,Pedro The Lion,A Simple Plan,4abKOaPIshRowby23TxdRW,15,emo,0.569000006,0.448,221.074,0.494600739,-122.32944,47.60356
335,1022128,God Module,A Simple Restriction,6F9ui6j2p2v7V9sQTCUGQ2,5,industrial,0.513999999,0.479,232.48,0.48978266,-81.54106,27.9758
336,615526,Johnnie Ray,A Sinner Am I,6t6ZPReZ8pQGPhtshx9nvf,1,rock-n-roll,0.541999996,0.28,181.21,0.355094273,-123.31533,44.92099
337,1460355,Anthony Cruz,A So We Stay,2uZuTRfId2ccRmElb8AM87,0,salsa,0.813000023,0.94,228.853,0.333584628,-77.51329,18.03965
338,1256243,Elegant Machinery,A Soft Exchange,2VguezCbbFCegmm7Z9jrK6,21,swedish,0.665000021,0.584,218.667,0.379425761,17.55142,62.19845
339,740178,Leon Russell,A Song For You,0upNMIYreYEUWUqYD4ZpWM,10,blues,0.56099999,0.0913,210.04,0.443708895,-98.38983,34.60515
340,1282445,The Dangerous Summer,A Space To Grow,12FHYy4xdFY73ICGOPouV2,20,emo,0.477999985,0.518,243.4,0.556603587,-76.79944,39.26872
341,796678,Charley Patton,A Spoonful Blues,2RB9vOgno0oDVg2TrCzzjM,3,acoustic,0.56400001,0.762,192.733,0.375593583,-90.60536,32.33112
342,797586,Our Lady Peace,A Story About A Girl,0RLdqQ8R3mzhmSyAp2d5YL,26,alt-rock,0.448000014,0.653,258.573,0.562246283,-79.38533,43.64856
343,667120,Bad Religion,A Streetkid Named Desire,1nwd4QZr7WvQPcyrBWVSot,23,punk,0.333999991,0.594,199.4,0.618219159,-118.24532,34.05349
344,1219330,Daylight Dies,A Subtle Violence,5nyTP0ns0gXKuoETVT02vJ,9,goth,0.405999988,0.0796,340.573,0.406135492,-78.64267,35.78551
345,770031,Neurosis,A Sun That Never Sets,1HDayRuE2eVx9Znwk51PpM,28,jazz,0.381000012,0.101,299.707,0.510305071,-122.27302,37.80506
346,516846,Jimmy Eat World,A Sunday,51eQeoZ9mun3wXJ3Bhel10,16,power-pop,0.449000001,0.226,266.701,0.757673699,-111.83146,33.41704
347,354916,Helen Shapiro,A Teenager In Love,038P0WlkjP49gT5LsnU2xp,3,rock-n-roll,0.611999989,0.833,140.707,0.366586437,-0.06257,51.52668
348,410355,Marty Wilde,A Teenager In Love,4817x5vTdyiguUlzk5NAoO,26,rock-n-roll,0.602999985,0.729,140.533,0.373408883,0.02354,51.47106
